,similarity_measure,quality_measure,model,value,domain,architecture,representation_dataset,identifier
2947,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2948,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2949,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2950,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2951,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2952,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2953,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2954,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2955,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2956,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2957,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2958,JaccardSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2959,JaccardSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2960,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2961,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2962,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2963,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2964,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2965,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2966,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2967,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2968,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2969,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2970,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2971,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2972,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2973,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2974,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2975,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2976,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2977,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2978,RankSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2979,RankSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
2980,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
2981,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
2982,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
2983,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
2984,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
2985,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
2986,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
2987,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
2988,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
2989,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
2990,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
2991,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
2992,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
2993,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
2994,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
2995,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
2996,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
2997,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
2998,SecondOrderCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
2999,SecondOrderCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
3000,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
3001,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
3002,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
3003,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
3004,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
3005,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
3006,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
3007,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
3008,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
3009,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
3010,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
3011,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
3012,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
3013,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
3014,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
3015,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
3016,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
3017,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
3018,AlignedCosineSimilarity,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
3019,AlignedCosineSimilarity,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
3020,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
3021,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
3022,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
3023,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
3024,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
3025,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
3026,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
3027,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
3028,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
3029,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
3030,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
3031,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
3032,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
3033,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
3034,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
3035,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
3036,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
3037,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
3038,OrthogonalAngularShapeMetricCentered,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
3039,OrthogonalAngularShapeMetricCentered,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
3040,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
3041,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
3042,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
3043,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
3044,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
3045,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
3046,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
3047,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
3048,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
3049,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
3050,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
3051,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
3052,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
3053,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
3054,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
3055,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
3056,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
3057,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
3058,OrthogonalProcrustesCenteredAndNormalized,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
3059,OrthogonalProcrustesCenteredAndNormalized,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
3060,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
3061,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
3062,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
3063,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
3064,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
3065,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
3066,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
3067,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
3068,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
3069,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
3070,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
3071,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
3072,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
3073,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
3074,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
3075,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
3076,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
3077,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
3078,PermutationProcrustes,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
3079,PermutationProcrustes,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
3080,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
3081,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
3082,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
3083,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
3084,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
3085,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
3086,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
3087,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
3088,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
3089,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
3090,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
3091,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
3092,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
3093,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
3094,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
3095,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
3096,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
3097,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
3098,ProcrustesSizeAndShapeDistance,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
3099,ProcrustesSizeAndShapeDistance,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
3100,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
3101,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
3102,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
3103,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
3104,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
3105,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
3106,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
3107,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
3108,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
3109,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
3110,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
3111,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
3112,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
3113,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
3114,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
3115,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
3116,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
3117,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
3118,RSA,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
3119,RSA,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
3120,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
3121,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_0,1.0,VISION,ViT_L32,ImageNet100,Normal
3122,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_1,0.0,VISION,ViT_L32,ImageNet100,Normal
3123,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_1,1.0,VISION,ViT_L32,ImageNet100,Normal
3124,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_2,0.0,VISION,ViT_L32,ImageNet100,Normal
3125,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_2,1.0,VISION,ViT_L32,ImageNet100,Normal
3126,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_3,0.0,VISION,ViT_L32,ImageNet100,Normal
3127,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_3,1.0,VISION,ViT_L32,ImageNet100,Normal
3128,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_4,0.0,VISION,ViT_L32,ImageNet100,Normal
3129,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_4,1.0,VISION,ViT_L32,ImageNet100,Normal
3130,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_5,0.0,VISION,ViT_L32,ImageNet100,Normal
3131,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_5,1.0,VISION,ViT_L32,ImageNet100,Normal
3132,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_6,0.0,VISION,ViT_L32,ImageNet100,Normal
3133,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_6,1.0,VISION,ViT_L32,ImageNet100,Normal
3134,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_7,0.0,VISION,ViT_L32,ImageNet100,Normal
3135,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_7,1.0,VISION,ViT_L32,ImageNet100,Normal
3136,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_8,0.0,VISION,ViT_L32,ImageNet100,Normal
3137,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_8,1.0,VISION,ViT_L32,ImageNet100,Normal
3138,RSMNormDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_9,0.0,VISION,ViT_L32,ImageNet100,Normal
3139,RSMNormDifference,correlation,VISION_ViT_L32_ImageNet100_Normal_9,1.0,VISION,ViT_L32,ImageNet100,Normal
3140,ConcentricityDifference,violation_rate,VISION_ViT_L32_ImageNet100_Normal_0,0.0,VISION,ViT_L32,ImageNet100,Normal
